algorithm,metric,x_percent,mean,std,min,max,q1,q3
hits,false_negatives,75,2717.3,19.17576595601855,2685.0,2753.0,2703.0,2733.5
hits,true_negatives,75,5610.7,19.17576595601855,5575.0,5643.0,5594.5,5625.0
hits,true_positive_rate,75,0.6737151777137368,0.002302565556678505,0.6694284341978867,0.6775936599423631,0.6717699327569644,0.6754322766570605
katz,true_positives,75,5445.05,24.656591410817516,5404.0,5508.0,5433.75,5457.25
katz,false_positives,75,2882.95,24.656591410817516,2820.0,2924.0,2870.75,2894.25
katz,false_negatives,75,2882.95,24.656591410817516,2820.0,2924.0,2870.75,2894.25
katz,true_negatives,75,5445.05,24.656591410817516,5404.0,5508.0,5433.75,5457.25
katz,true_positive_rate,75,0.6538244476464938,0.002960685808215362,0.648895292987512,0.6613832853025937,0.6524675792507204,0.6552893852065321
act,true_positives,75,4148.6,28.725250216490718,4105.0,4201.0,4123.5,4171.0
act,false_positives,75,4179.4,28.725250216490718,4127.0,4223.0,4157.0,4204.5
act,false_negatives,75,4179.4,28.725250216490718,4127.0,4223.0,4157.0,4204.5
act,true_negatives,75,4148.6,28.725250216490718,4105.0,4201.0,4123.5,4171.0
act,true_positive_rate,75,0.4981508165225744,0.0034492375380031984,0.4929154658981748,0.5044428434197886,0.4951368876080692,0.5008405379442843
